epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
0.0,6.48708,333.78306,0.09272,0.00131,0.0,0.0,0.0063,0.00039,0.00727,0.00893,0.00694,0.00143,0.35689,0.00673,0.0,0.0,0.00277,0.00223,0.08993,0.04463,0.04103,0.0199,0.34493,0.0138,0.0,0.0,0.00267,0.00191,0.05255,0.01471,0.01764,0.01083,0.01103,0.01103,0.01941,0.01941,0.01568,0.01568,0.02904,0.02904,0.02704,0.02705,0.02563,0.02561,0.03437,0.03437,0.02862,0.02862,0.01202,0.01202,0.02014,0.02014
0.0,6.30005,324.15904,0.09004,0.00158,0.0,0.0,0.00612,0.00061,0.01039,0.01248,0.01068,0.00116,0.33198,0.00492,0.0,0.0,0.00258,0.00163,0.0456,0.03625,0.02749,0.01425,0.32647,0.0114,0.0,0.0,0.00253,0.0019,0.05,0.03773,0.03362,0.01223,0.01121,0.01121,0.02013,0.02011,0.01538,0.01538,0.0288,0.0288,0.02724,0.02724,0.02569,0.02569,0.0346,0.03461,0.02906,0.02906,0.01243,0.01243,0.02013,0.02013
0.0,6.3912,314.88021,0.08747,0.00198,0.0,0.0,0.00621,0.00076,0.0096,0.01949,0.01444,0.00128,0.11939,0.0042,0.0,0.0,0.00093,0.00192,0.04826,0.03315,0.03091,0.01257,0.16333,0.01135,0.0,0.0,0.00127,0.00348,0.05021,0.04216,0.02944,0.01184,0.01109,0.01111,0.01983,0.01984,0.01498,0.015,0.0285,0.02851,0.0272,0.02719,0.02596,0.02596,0.03458,0.03459,0.02958,0.02958,0.01273,0.01273,0.02072,0.02072
0.0,5.86401,305.55177,0.08488,0.00152,0.0,0.0,0.0057,0.00065,0.01221,0.01651,0.01196,0.00137,0.10719,0.00575,0.0,0.0,0.00083,0.00278,0.07834,0.03453,0.03726,0.01164,0.10037,0.00981,0.0,0.0,0.00078,0.00236,0.03638,0.05255,0.03342,0.01122,0.01146,0.01146,0.01954,0.01955,0.01523,0.01522,0.02877,0.02877,0.02711,0.02715,0.02614,0.02616,0.03491,0.03493,0.02948,0.02948,0.01286,0.01284,0.02103,0.02103
0.0,6.00826,296.47156,0.08235,0.00118,0.0,0.0,0.00584,0.00037,0.00961,0.00757,0.00562,0.00148,0.11995,0.00462,0.0,0.0,0.00093,0.00183,0.05187,0.03872,0.03635,0.01753,0.1129,0.00839,0.0,0.0,0.00087,0.00282,0.03982,0.03851,0.02789,0.00876,0.01173,0.01173,0.02012,0.02011,0.0152,0.01521,0.02893,0.02893,0.0274,0.02742,0.02615,0.02615,0.0349,0.0349,0.02967,0.02967,0.01338,0.01339,0.02123,0.02123
0.0,5.95181,287.88605,0.07997,0.00103,0.0,0.0,0.00578,0.00054,0.009,0.01413,0.00987,0.00134,0.10355,0.00553,0.0,0.0,0.0008,0.0029,0.08337,0.04093,0.04342,0.01618,0.10413,0.00745,0.0,0.0,0.00081,0.00178,0.03288,0.02896,0.02227,0.00972,0.01185,0.01185,0.02054,0.02054,0.01537,0.01537,0.02872,0.02872,0.02731,0.02734,0.02634,0.02634,0.03477,0.03478,0.03001,0.03001,0.01331,0.01331,0.02132,0.02131
0.0,5.77461,279.26964,0.07757,0.00166,0.0,0.0,0.00561,0.00057,0.00675,0.01375,0.01039,0.00118,0.24937,0.00524,0.0,0.0,0.00193,0.0023,0.07022,0.0355,0.02706,0.01405,0.25093,0.00882,0.0,0.0,0.00195,0.00358,0.06297,0.02471,0.01819,0.00802,0.01171,0.01171,0.0203,0.0203,0.01589,0.01589,0.02881,0.02881,0.02707,0.02708,0.02646,0.02646,0.03471,0.03471,0.03002,0.03002,0.01337,0.01335,0.02151,0.02151
0.0,6.95904,271.34754,0.07537,0.00097,0.0,0.0,0.00676,0.00034,0.00761,0.00968,0.00617,0.00082,0.21101,0.00382,0.0,0.0,0.00164,0.00207,0.07397,0.04487,0.02734,0.01753,0.26334,0.00809,0.0,0.0,0.00204,0.00234,0.0561,0.02584,0.01791,0.01053,0.01198,0.012,0.02043,0.02043,0.01594,0.01594,0.02861,0.02861,0.02709,0.02711,0.02669,0.02669,0.03515,0.03515,0.03013,0.03012,0.01324,0.01324,0.02182,0.02182
0.0,7.56249,263.93289,0.07331,0.00211,0.0,0.0,0.00735,0.00062,0.01165,0.01792,0.01156,0.00171,0.13767,0.00615,0.0,0.0,0.00107,0.00189,0.05779,0.03772,0.04304,0.01349,0.13602,0.00867,0.0,0.0,0.00105,0.00134,0.02794,0.03403,0.02614,0.00599,0.01221,0.01221,0.02041,0.02042,0.01595,0.01596,0.02849,0.02848,0.02685,0.02688,0.02643,0.02643,0.03486,0.03487,0.03019,0.03019,0.01345,0.01345,0.02167,0.02169
0.0,6.22498,256.11122,0.07114,0.00159,0.0,0.0,0.00605,0.00053,0.0065,0.01297,0.00956,0.0012,0.28197,0.00579,0.0,0.0,0.00219,0.00204,0.06255,0.03201,0.02819,0.01884,0.24889,0.01068,0.0,0.0,0.00193,0.00213,0.03875,0.03268,0.02938,0.00697,0.01228,0.01228,0.02046,0.02046,0.01599,0.01599,0.0285,0.02849,0.02677,0.0268,0.02618,0.02618,0.03498,0.03499,0.02994,0.02994,0.01332,0.01332,0.02178,0.02177
0.0,6.50125,248.29302,0.06897,0.00167,0.0,0.0,0.00632,0.00067,0.0078,0.01608,0.01202,0.00115,0.19813,0.00587,0.0,0.0,0.00154,0.00174,0.05161,0.03863,0.0379,0.01721,0.18694,0.01182,0.0,0.0,0.00145,0.00185,0.03436,0.027,0.02275,0.00786,0.012,0.01201,0.02062,0.02063,0.0159,0.0159,0.02873,0.02873,0.02639,0.02639,0.02616,0.02616,0.03489,0.03491,0.02976,0.02976,0.01383,0.01383,0.02238,0.02237
0.0,6.77593,240.91669,0.06692,0.0013,0.0,0.0,0.00658,0.00049,0.0093,0.01256,0.00851,0.00157,0.10336,0.0055,0.0,0.0,0.0008,0.00255,0.06186,0.04871,0.03717,0.01122,0.0997,0.00818,0.0,0.0,0.00077,0.00202,0.03658,0.03873,0.02606,0.00879,0.01191,0.01191,0.02098,0.02099,0.01609,0.01607,0.02837,0.02836,0.02651,0.02651,0.02636,0.02635,0.03472,0.0347,0.02963,0.02964,0.01377,0.01378,0.02241,0.0224
0.0,7.33245,233.82486,0.06495,0.00186,0.0,0.0,0.00713,0.00069,0.0097,0.01615,0.01191,0.00142,0.13662,0.00459,0.0,0.0,0.00106,0.0023,0.07201,0.04117,0.03978,0.01386,0.11419,0.00827,0.0,0.0,0.00088,0.00199,0.04311,0.02804,0.02511,0.00699,0.01176,0.01179,0.02097,0.02097,0.01617,0.01617,0.02842,0.02842,0.0264,0.02641,0.02619,0.02619,0.03477,0.03479,0.03008,0.03008,0.01378,0.01378,0.02229,0.02229
0.0,7.85018,226.83225,0.06301,0.00174,0.0,0.0,0.00763,0.0007,0.01211,0.01161,0.01073,0.00098,0.27072,0.00496,0.0,0.0,0.0021,0.00236,0.0808,0.03738,0.03986,0.01351,0.13763,0.01032,0.0,0.0,0.00106,0.00229,0.04403,0.03136,0.02432,0.0092,0.01211,0.01213,0.021,0.02101,0.01642,0.01642,0.0287,0.0287,0.02636,0.02636,0.02627,0.02627,0.03472,0.03473,0.03007,0.03007,0.01421,0.01421,0.02239,0.02239
0.0,7.32173,219.07185,0.06085,0.00164,0.0,0.0,0.00712,0.00066,0.01204,0.01271,0.01038,0.00119,0.12625,0.00551,0.0,0.0,0.00098,0.00199,0.05254,0.04134,0.03042,0.01306,0.11576,0.01265,0.0,0.0,0.0009,0.00376,0.06236,0.0227,0.03132,0.00864,0.01237,0.01236,0.02111,0.02111,0.01626,0.01626,0.02854,0.02855,0.02634,0.02634,0.02611,0.02611,0.03482,0.03481,0.02998,0.02998,0.01423,0.01424,0.0226,0.02262
0.0,7.43169,211.53292,0.05876,0.00197,0.0,0.0,0.00722,0.0005,0.00955,0.01475,0.0091,0.00175,0.1128,0.00519,0.0,0.0,0.00088,0.00237,0.06934,0.03356,0.02888,0.01375,0.10301,0.0127,0.0,0.0,0.0008,0.00402,0.06314,0.02714,0.02202,0.0101,0.01224,0.01224,0.0212,0.02121,0.0161,0.01611,0.02846,0.02846,0.02632,0.02633,0.02631,0.02631,0.03471,0.03471,0.02998,0.02998,0.01451,0.01451,0.02265,0.02265
0.0,7.56782,204.41607,0.05678,0.00171,0.0,0.0,0.00735,0.00052,0.01028,0.0101,0.008,0.00092,0.10363,0.00696,0.0,0.0,0.0008,0.00244,0.06486,0.03825,0.03572,0.01227,0.135,0.01078,0.0,0.0,0.00105,0.00317,0.04604,0.02883,0.01966,0.01023,0.01217,0.01218,0.02115,0.02113,0.01631,0.0163,0.0282,0.02818,0.0264,0.0264,0.02653,0.02654,0.03474,0.03474,0.03001,0.03001,0.01432,0.01432,0.02273,0.02274
0.0,7.10043,197.27105,0.0548,0.00175,0.0,0.0,0.0069,0.00065,0.00947,0.01973,0.01225,0.00104,0.28363,0.00464,0.0,0.0,0.0022,0.00262,0.0581,0.03346,0.03266,0.01199,0.11073,0.00953,0.0,0.0,0.00086,0.00156,0.03066,0.02116,0.02135,0.00901,0.01229,0.01229,0.02106,0.02106,0.01599,0.01599,0.02817,0.02817,0.02633,0.02633,0.02638,0.02638,0.03505,0.03505,0.03008,0.03008,0.01442,0.01442,0.02294,0.02294
0.0,7.11238,190.05132,0.05279,0.0014,0.0,0.0,0.00691,0.00068,0.01155,0.01081,0.01028,0.00094,0.28611,0.00789,0.0,0.0,0.00222,0.00228,0.0543,0.0388,0.03817,0.01367,0.28197,0.00852,0.0,0.0,0.00219,0.00311,0.04305,0.02012,0.01597,0.00969,0.0122,0.0122,0.02089,0.0209,0.016,0.016,0.02821,0.02821,0.02628,0.02628,0.02627,0.02627,0.03511,0.03512,0.03006,0.03007,0.01452,0.01452,0.02317,0.02317
0.0,9.36137,182.87916,0.0508,0.00194,0.0,0.0,0.0091,0.00061,0.00969,0.01167,0.00969,0.00121,0.13263,0.00525,0.0,0.0,0.00103,0.00243,0.05801,0.04,0.03317,0.01146,0.15642,0.01158,0.0,0.0,0.00121,0.00289,0.04433,0.03073,0.02216,0.00817,0.01207,0.01208,0.02115,0.02115,0.01596,0.01596,0.02829,0.02832,0.02602,0.02602,0.02628,0.0263,0.03518,0.03519,0.02988,0.02988,0.01453,0.01453,0.02319,0.02319
0.0,7.94109,175.72923,0.04881,0.00267,0.0,0.0,0.00772,0.00091,0.01221,0.01881,0.01476,0.0018,0.10136,0.00442,0.0,0.0,0.00078,0.00242,0.06344,0.03913,0.0298,0.01427,0.10657,0.0147,0.0,0.0,0.00083,0.00294,0.05139,0.02621,0.01829,0.01117,0.01217,0.01216,0.02108,0.02108,0.01615,0.01616,0.02821,0.0282,0.02602,0.02604,0.02627,0.02627,0.03525,0.03527,0.02975,0.02976,0.01474,0.01474,0.02329,0.02329
0.0,7.68885,168.6948,0.04686,0.0015,0.0,0.0,0.00747,0.00048,0.00819,0.01211,0.00804,0.00118,0.10954,0.00432,0.0,0.0,0.00085,0.00192,0.04886,0.04009,0.0296,0.01362,0.13443,0.00794,0.0,0.0,0.00104,0.00285,0.04341,0.02507,0.0188,0.0085,0.01209,0.0121,0.02115,0.02117,0.01591,0.01593,0.02812,0.02813,0.02613,0.02613,0.02644,0.02644,0.03525,0.03523,0.02985,0.02985,0.01487,0.01487,0.02323,0.02323
0.0,8.31983,161.82249,0.04495,0.00197,0.0,0.0,0.00808,0.00052,0.00679,0.01402,0.009,0.00111,0.10042,0.00548,0.0,0.0,0.00078,0.0024,0.07368,0.02606,0.03313,0.01047,0.08144,0.00902,0.0,0.0,0.00063,0.00265,0.05444,0.02591,0.02383,0.01192,0.01232,0.01232,0.02101,0.02102,0.01589,0.01589,0.02817,0.02815,0.02615,0.02615,0.0265,0.02651,0.03515,0.03515,0.02986,0.02986,0.01488,0.01489,0.02328,0.02328
0.0,8.86391,155.07069,0.04307,0.00161,0.0,0.0,0.00861,0.00063,0.00794,0.01353,0.01031,0.00068,0.10742,0.00609,0.0,0.0,0.00083,0.00246,0.07177,0.0267,0.03185,0.01194,0.09816,0.00812,0.0,0.0,0.00076,0.00159,0.03295,0.0262,0.02177,0.00662,0.01227,0.01227,0.02104,0.02104,0.01605,0.01605,0.02801,0.02799,0.02604,0.02604,0.02639,0.02639,0.03507,0.03508,0.02992,0.02992,0.01512,0.01512,0.02325,0.02327
0.0,9.16281,148.36193,0.04121,0.00187,0.0,0.0,0.00891,0.00059,0.00949,0.01635,0.01017,0.00116,0.08856,0.00622,0.0,0.0,0.00069,0.00189,0.04917,0.02606,0.02775,0.00929,0.13757,0.01098,0.0,0.0,0.00106,0.00247,0.04474,0.0264,0.02236,0.00863,0.01216,0.01216,0.02133,0.02133,0.01605,0.01605,0.02811,0.02812,0.02605,0.02607,0.02631,0.02631,0.03511,0.03511,0.02996,0.02995,0.01515,0.01516,0.02327,0.02325
0.0,9.077,141.57429,0.03933,0.00112,0.0,0.0,0.00882,0.0005,0.00605,0.01032,0.00816,0.00077,0.08204,0.00472,0.0,0.0,0.00064,0.00194,0.05096,0.03211,0.03628,0.01162,0.09948,0.01133,0.0,0.0,0.00077,0.00146,0.03128,0.02077,0.0216,0.00944,0.01228,0.01228,0.02135,0.02136,0.01609,0.01609,0.02817,0.02819,0.02597,0.02597,0.02619,0.02619,0.035,0.035,0.02996,0.02994,0.01541,0.01538,0.02338,0.02338
0.0,8.71093,134.66149,0.03741,0.0018,0.0,0.0,0.00847,0.00051,0.00733,0.00965,0.00796,0.00106,0.15077,0.00683,0.0,0.0,0.00117,0.00224,0.06179,0.02806,0.02794,0.01369,0.10585,0.01138,0.0,0.0,0.00082,0.00204,0.0421,0.02733,0.0239,0.00905,0.01228,0.01228,0.02132,0.02131,0.01626,0.01626,0.02813,0.02813,0.02594,0.02593,0.02619,0.02619,0.03503,0.03503,0.02996,0.02994,0.01538,0.01538,0.02346,0.02346
0.0,7.66172,127.51715,0.03542,0.00123,0.0,0.0,0.00745,0.00054,0.00803,0.01059,0.00848,0.00084,0.07287,0.00479,0.0,0.0,0.00057,0.00275,0.07272,0.0259,0.02955,0.01158,0.09055,0.0105,0.0,0.0,0.0007,0.00268,0.04473,0.01624,0.01973,0.00946,0.01224,0.01226,0.02132,0.02132,0.01632,0.01632,0.02813,0.02812,0.0259,0.0259,0.02627,0.02626,0.035,0.035,0.02997,0.02997,0.0154,0.0154,0.02353,0.02355
0.0,8.33368,120.41427,0.03345,0.00175,0.0,0.0,0.0081,0.00074,0.01023,0.01277,0.01136,0.00088,0.058,0.00567,0.0,0.0,0.00045,0.00284,0.07278,0.02385,0.03371,0.0104,0.04731,0.01041,0.0,0.0,0.00037,0.00227,0.03687,0.01679,0.0149,0.00956,0.01218,0.0122,0.02133,0.02132,0.01645,0.01644,0.02809,0.02809,0.02577,0.02577,0.0262,0.02619,0.03497,0.03498,0.0299,0.0299,0.01544,0.01544,0.02349,0.02351
0.0,8.14808,113.28059,0.03147,0.00185,0.0,0.0,0.00792,0.00077,0.01177,0.01495,0.01195,0.00123,0.07475,0.00601,0.0,0.0,0.00058,0.00252,0.06716,0.04009,0.02935,0.01077,0.12407,0.00961,0.0,0.0,0.00096,0.00262,0.03987,0.0341,0.02059,0.00599,0.01224,0.01224,0.02153,0.02153,0.01648,0.01648,0.02806,0.02806,0.02572,0.02573,0.02622,0.02622,0.03495,0.03493,0.02987,0.02988,0.01553,0.01553,0.0236,0.02362
0.0,7.93936,106.14723,0.02949,0.00153,0.0,0.0,0.00772,0.00065,0.00992,0.01129,0.00978,0.00085,0.06238,0.00531,0.0,0.0,0.00048,0.00223,0.05733,0.02898,0.03047,0.01265,0.10939,0.01212,0.0,0.0,0.00085,0.00221,0.03494,0.02077,0.01422,0.0092,0.01225,0.01225,0.02154,0.02154,0.01639,0.01639,0.02811,0.0281,0.02574,0.02575,0.02628,0.02627,0.03484,0.03486,0.02996,0.02996,0.01553,0.01554,0.02369,0.02369
0.0,7.9341,99.03945,0.02751,0.00228,0.0,0.0,0.00771,0.00077,0.01394,0.01517,0.01166,0.00131,0.05888,0.00683,0.0,0.0,0.00046,0.00278,0.08182,0.02733,0.03497,0.01139,0.04562,0.01335,0.0,0.0,0.00035,0.0025,0.0467,0.01614,0.01223,0.0089,0.01216,0.01216,0.0216,0.0216,0.01642,0.01642,0.02804,0.02804,0.02579,0.02578,0.02631,0.02631,0.03487,0.03488,0.02997,0.02999,0.01549,0.0155,0.02369,0.02367
0.0,7.78786,91.92195,0.02553,0.00074,0.0,0.0,0.00757,0.00034,0.00707,0.00676,0.00508,0.00054,0.29157,0.00731,0.0,0.0,0.00226,0.00243,0.06032,0.03282,0.03845,0.01075,0.14998,0.01213,0.0,0.0,0.00116,0.00243,0.04548,0.02299,0.02169,0.00915,0.01216,0.01215,0.02161,0.02161,0.01644,0.01644,0.02808,0.02808,0.02572,0.02574,0.02629,0.02629,0.0349,0.0349,0.02993,0.02993,0.01553,0.01553,0.02386,0.02386
0.0,7.85482,84.82003,0.02356,0.00205,0.0,0.0,0.00763,0.00053,0.00852,0.01209,0.00841,0.00115,0.06997,0.00654,0.0,0.0,0.00054,0.00212,0.05435,0.0291,0.03088,0.01228,0.07027,0.01071,0.0,0.0,0.00054,0.00184,0.03082,0.02108,0.0159,0.00629,0.01216,0.01217,0.02166,0.02169,0.01641,0.01641,0.02802,0.02802,0.02577,0.02576,0.02627,0.02627,0.03489,0.03489,0.02985,0.02985,0.01555,0.01556,0.02389,0.02389
0.0,7.64528,77.71099,0.02159,0.0021,0.0,0.0,0.00743,0.00072,0.01162,0.01216,0.01071,0.00116,0.06591,0.00606,0.0,0.0,0.00051,0.00199,0.05838,0.03366,0.02302,0.00996,0.06405,0.00923,0.0,0.0,0.0005,0.00211,0.04015,0.02327,0.01908,0.00791,0.01218,0.0122,0.02163,0.02163,0.01639,0.0164,0.02795,0.02796,0.02574,0.02574,0.02625,0.02625,0.03485,0.03488,0.02988,0.02988,0.01563,0.01563,0.0239,0.0239
0.0,7.28292,70.54576,0.0196,0.00142,0.0,0.0,0.00708,0.00055,0.01159,0.01219,0.00836,0.00048,0.0592,0.00661,0.0,0.0,0.00046,0.00273,0.07942,0.03729,0.02969,0.01107,0.06291,0.00901,0.0,0.0,0.00049,0.00267,0.04593,0.02418,0.01371,0.00917,0.01215,0.01215,0.02159,0.02159,0.01636,0.01636,0.02801,0.02802,0.02577,0.02577,0.02632,0.0263,0.03483,0.03483,0.02986,0.02986,0.01564,0.01564,0.02396,0.02396
0.0,8.18301,63.51644,0.01764,0.00204,0.0,0.0,0.00795,0.00061,0.0101,0.01314,0.00957,0.00109,0.07168,0.00583,0.0,0.0,0.00056,0.00236,0.06609,0.0268,0.0304,0.01091,0.07126,0.00755,0.0,0.0,0.00055,0.0024,0.04123,0.01711,0.01582,0.00637,0.01218,0.0122,0.02164,0.02164,0.01637,0.01637,0.02794,0.02795,0.02575,0.02573,0.0263,0.0263,0.03483,0.03483,0.02985,0.02985,0.01562,0.01563,0.02393,0.02392
0.0,7.85369,56.43984,0.01568,0.00115,0.0,0.0,0.00763,0.00073,0.00955,0.01607,0.01173,0.00056,0.07559,0.00474,0.0,0.0,0.00059,0.00254,0.06926,0.03502,0.02698,0.01123,0.07498,0.01181,0.0,0.0,0.00058,0.00285,0.04478,0.019,0.01501,0.00803,0.01215,0.01215,0.02165,0.02165,0.01637,0.01637,0.02796,0.02796,0.02571,0.02571,0.0263,0.02629,0.03481,0.03481,0.02983,0.02983,0.01568,0.01569,0.02394,0.02394
0.0,8.49674,49.40246,0.01372,0.0024,0.0,0.0,0.00826,0.00075,0.01159,0.01406,0.01138,0.00104,0.0738,0.00468,0.0,0.0,0.00057,0.00241,0.05223,0.03049,0.02708,0.01173,0.09323,0.00888,0.0,0.0,0.00072,0.00253,0.04317,0.01793,0.01428,0.00669,0.01216,0.01216,0.02164,0.02163,0.01636,0.01636,0.02797,0.02797,0.02572,0.0257,0.02626,0.02626,0.03481,0.03482,0.02982,0.02984,0.01565,0.01566,0.02394,0.02394
0.0,8.14665,42.35234,0.01176,0.00208,0.0,0.0,0.00792,0.0008,0.01299,0.01614,0.0122,0.00083,0.0822,0.0049,0.0,0.0,0.00064,0.00264,0.07606,0.03852,0.03803,0.01223,0.07788,0.01061,0.0,0.0,0.0006,0.0027,0.04344,0.01778,0.01235,0.009,0.01213,0.01213,0.02161,0.02161,0.01637,0.01637,0.02794,0.02795,0.02571,0.02574,0.02628,0.02628,0.0348,0.03482,0.02982,0.02982,0.01567,0.01567,0.02394,0.02393
0.0,7.63086,35.27478,0.0098,0.00135,0.0,0.0,0.00742,0.00036,0.00984,0.01338,0.0063,0.0007,0.08883,0.00627,0.0,0.0,0.00069,0.00224,0.06252,0.02455,0.02979,0.0112,0.07764,0.00754,0.0,0.0,0.0006,0.00161,0.02712,0.01613,0.00993,0.00601,0.01212,0.01212,0.02163,0.02163,0.01636,0.01636,0.02793,0.02793,0.0257,0.0257,0.02629,0.0263,0.0348,0.0348,0.02984,0.02984,0.01567,0.01568,0.02394,0.02396
0.0,7.89218,28.22296,0.00784,0.00178,0.0,0.0,0.00767,0.00066,0.00849,0.01421,0.01052,0.0008,0.09551,0.00623,0.0,0.0,0.00074,0.00255,0.0592,0.04205,0.02871,0.00944,0.08304,0.00832,0.0,0.0,0.00064,0.00353,0.05012,0.02012,0.01554,0.00794,0.01212,0.01212,0.02164,0.02164,0.01639,0.01638,0.02796,0.02796,0.02569,0.02569,0.0263,0.02629,0.0348,0.03481,0.02986,0.02986,0.0157,0.01572,0.02392,0.02393
0.0,7.30461,21.12417,0.00587,0.00167,0.0,0.0,0.0071,0.00049,0.00781,0.01446,0.00839,0.00115,0.07914,0.0045,0.0,0.0,0.00061,0.00215,0.07193,0.03027,0.02376,0.01083,0.08856,0.01138,0.0,0.0,0.00069,0.00208,0.04364,0.02411,0.01308,0.00946,0.01212,0.01211,0.02163,0.02164,0.01637,0.01639,0.02796,0.02796,0.02569,0.0257,0.0263,0.0263,0.03481,0.03483,0.02985,0.02985,0.01572,0.01572,0.02394,0.02394
0.0,9.29257,14.10204,0.00392,0.00196,0.0,0.0,0.00903,0.00044,0.01233,0.00732,0.00561,0.00109,0.08623,0.00497,0.0,0.0,0.00067,0.00238,0.06578,0.03494,0.02808,0.00947,0.12955,0.01085,0.0,0.0,0.001,0.00235,0.03795,0.0223,0.01213,0.00864,0.01212,0.01212,0.02163,0.02164,0.01639,0.01639,0.02796,0.02796,0.02568,0.0257,0.0263,0.0263,0.0348,0.03482,0.02985,0.02983,0.01573,0.01573,0.02395,0.02395
0.0,7.81941,7.04752,0.00196,0.00112,0.0,0.0,0.0076,0.00038,0.00677,0.00969,0.00613,0.00063,0.09534,0.00459,0.0,0.0,0.00074,0.00295,0.07695,0.03177,0.02984,0.0094,0.09012,0.00985,0.0,0.0,0.0007,0.00259,0.03831,0.02406,0.01462,0.00772,0.01211,0.01212,0.02164,0.02165,0.01639,0.01639,0.02796,0.02796,0.0257,0.0257,0.0263,0.0263,0.0348,0.03482,0.02985,0.02983,0.01572,0.01573,0.02395,0.02395
0.0,9.20439,0.0,0.0,0.00186,0.0,0.0,0.00894,0.00081,0.01299,0.0158,0.0124,0.00098,0.09322,0.00599,0.0,0.0,0.00072,0.00259,0.06614,0.02878,0.02489,0.01122,0.07365,0.01092,0.0,0.0,0.00057,0.00227,0.03858,0.01662,0.0134,0.00721,0.01211,0.01212,0.02164,0.02165,0.01639,0.01639,0.02796,0.02796,0.0257,0.0257,0.0263,0.0263,0.03481,0.03482,0.02985,0.02983,0.01572,0.01573,0.02395,0.02395
