epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
1031.0,20.99041,22874.60482,6.35406,0.03805,0.0005,423737.0,0.06706,0.03805,0.99891,0.99955,0.00441,0.06536,0.76263,0.0961,0.0,423737.0,0.02383,0.0961,0.94583,0.99657,0.21336,0.44533,0.75905,0.07863,0.0,423737.0,0.02372,0.07863,0.9907,0.99673,0.03783,0.19412,0.80657,1.19343,1.3738,0.62622,2.14512,-0.14513,2.19974,-0.19974,2.1835,-0.18353,1.86557,0.13444,1.4924,0.50762,1.62827,0.37174,1.63212,0.36788,2.02545,-0.02546
1032.0,20.89185,22848.41009,6.34678,0.03758,0.00049,423737.0,0.06675,0.03758,0.99887,0.99959,0.00456,0.06648,0.75398,0.09559,0.0,423737.0,0.02356,0.09559,0.94407,0.99634,0.2203,0.4523,0.76193,0.0773,0.0,423737.0,0.02381,0.0773,0.99059,0.9968,0.03829,0.19485,0.80538,1.19462,1.37501,0.625,2.14837,-0.14837,2.20024,-0.20023,2.18325,-0.18327,1.86698,0.13301,1.49052,0.50949,1.62727,0.37273,1.63007,0.36992,2.02568,-0.02568
1033.0,20.62825,22821.97934,6.33944,0.03834,0.00049,423737.0,0.0659,0.03834,0.99884,0.99956,0.0047,0.06823,0.76784,0.09818,0.0,423737.0,0.02399,0.09818,0.93826,0.99667,0.24318,0.4707,0.74316,0.08094,0.0,423737.0,0.02322,0.08094,0.99049,0.99674,0.03867,0.1955,0.80543,1.19457,1.37465,0.62536,2.14716,-0.14716,2.20194,-0.20194,2.1821,-0.18213,1.86882,0.13118,1.49009,0.50992,1.62877,0.37123,1.62975,0.37023,2.02651,-0.02651
1034.0,20.50727,22795.44702,6.33207,0.03867,0.00049,423737.0,0.06552,0.03867,0.99821,0.99956,0.00722,0.07708,0.74381,0.09497,0.0,423737.0,0.02324,0.09497,0.93611,0.99645,0.25163,0.48397,0.76207,0.07609,0.0,423737.0,0.02382,0.07609,0.991,0.9967,0.03661,0.19085,0.80001,1.2,1.37286,0.62715,2.14906,-0.14905,2.2045,-0.20448,2.18114,-0.18117,1.86885,0.13117,1.49409,0.50593,1.62928,0.37074,1.63024,0.36977,2.02619,-0.02617
1035.0,20.32057,22768.7526,6.32465,0.03774,0.00049,423737.0,0.06492,0.03774,0.99843,0.9996,0.00635,0.076,0.72788,0.09465,0.0,423737.0,0.02274,0.09465,0.94677,0.99689,0.20966,0.43872,0.72466,0.07972,0.0,423737.0,0.02265,0.07972,0.99043,0.99663,0.03895,0.19639,0.80049,1.19951,1.37287,0.62715,2.15027,-0.15026,2.20663,-0.20665,2.17985,-0.17987,1.86741,0.13259,1.49154,0.50847,1.62895,0.37109,1.63072,0.36929,2.02631,-0.02631
1036.0,20.68289,22742.40693,6.31734,0.03754,0.00049,423737.0,0.06608,0.03754,0.99897,0.99961,0.00415,0.06354,0.73315,0.09343,0.0,423737.0,0.02291,0.09343,0.9445,0.99671,0.2186,0.4446,0.7249,0.07591,0.0,423737.0,0.02265,0.07592,0.99119,0.99667,0.03583,0.18891,0.80207,1.19792,1.37451,0.62551,2.15129,-0.15129,2.20647,-0.20646,2.1797,-0.17974,1.86937,0.13063,1.49168,0.50832,1.6285,0.37152,1.63102,0.36897,2.02666,-0.02666
1037.0,20.66009,22716.05105,6.31002,0.03799,0.00049,423737.0,0.06601,0.03799,0.99892,0.99959,0.00437,0.06564,0.73508,0.09847,0.0,423737.0,0.02297,0.09846,0.93603,0.99629,0.25195,0.47754,0.7308,0.07982,0.0,423737.0,0.02284,0.07982,0.99068,0.99663,0.0379,0.19416,0.80345,1.19654,1.37591,0.62409,2.15492,-0.15492,2.20516,-0.20514,2.17851,-0.17853,1.87037,0.12963,1.49042,0.5096,1.63061,0.3694,1.6308,0.36918,2.0274,-0.02742
1038.0,20.69388,22689.73738,6.3027,0.03812,0.00049,423737.0,0.06612,0.03811,0.99906,0.99956,0.00382,0.06147,0.73214,0.10127,0.0,423737.0,0.02288,0.10127,0.9357,0.99666,0.25325,0.47968,0.72642,0.08469,0.0,423737.0,0.0227,0.08469,0.99019,0.99656,0.03992,0.19861,0.80541,1.19459,1.37628,0.62373,2.15281,-0.1528,2.20135,-0.20132,2.17891,-0.17893,1.86986,0.13014,1.48938,0.51065,1.62947,0.37055,1.62972,0.37026,2.02699,-0.027
1039.0,20.79395,22663.52689,6.29542,0.03783,0.00049,423737.0,0.06643,0.03783,0.99855,0.99959,0.00586,0.07203,0.76246,0.09549,0.0,423737.0,0.02383,0.09549,0.93674,0.99649,0.24917,0.4786,0.76049,0.07812,0.0,423737.0,0.02376,0.07812,0.98986,0.99644,0.04125,0.20214,0.80376,1.19624,1.37559,0.62442,2.15172,-0.15172,2.20433,-0.20432,2.18191,-0.18192,1.86755,0.13244,1.4927,0.50731,1.63048,0.36953,1.63065,0.36935,2.02723,-0.02724
1040.0,21.09407,22637.60329,6.28822,0.03736,0.00049,423737.0,0.06739,0.03736,0.99899,0.99961,0.00407,0.06349,0.74398,0.09712,0.0,423737.0,0.02325,0.09712,0.92533,0.99663,0.2941,0.51404,0.72818,0.07838,0.0,423737.0,0.02276,0.07838,0.9907,0.99671,0.03784,0.19402,0.8044,1.19561,1.37288,0.62712,2.15138,-0.15136,2.20255,-0.20254,2.18022,-0.18024,1.86736,0.13265,1.49183,0.50816,1.62947,0.37053,1.63136,0.36865,2.02746,-0.02745
1041.0,21.24644,22611.82905,6.28106,0.0373,0.00049,423737.0,0.06788,0.0373,0.99838,0.99961,0.00653,0.0752,0.77234,0.09844,0.0,423737.0,0.02414,0.09844,0.92818,0.9964,0.28286,0.51208,0.77246,0.07981,0.0,423737.0,0.02414,0.07981,0.99063,0.99674,0.03811,0.19455,0.80534,1.19467,1.37428,0.62573,2.15145,-0.15145,2.20125,-0.20124,2.18236,-0.18237,1.86617,0.13382,1.49178,0.50821,1.63196,0.36805,1.63128,0.36873,2.02696,-0.02696
1042.0,20.09446,22585.0065,6.27361,0.03731,0.00049,423737.0,0.0642,0.03731,0.99898,0.99958,0.00413,0.06407,0.73282,0.09547,0.0,423737.0,0.0229,0.09547,0.93231,0.99619,0.26662,0.49445,0.73194,0.07639,0.0,423737.0,0.02287,0.07639,0.99095,0.99677,0.03682,0.19117,0.80739,1.19261,1.37088,0.62911,2.15087,-0.15086,2.20114,-0.20114,2.1833,-0.18331,1.86896,0.13104,1.49422,0.50578,1.63199,0.36802,1.63059,0.36941,2.02766,-0.02766
1043.0,19.99953,22558.1099,6.26614,0.03739,0.00049,423737.0,0.0639,0.03739,0.99897,0.99961,0.00417,0.06388,0.77617,0.09996,0.0,423737.0,0.02426,0.09996,0.92369,0.99655,0.30057,0.52399,0.76603,0.08046,0.0,423737.0,0.02394,0.08046,0.99073,0.99673,0.0377,0.19379,0.80404,1.19596,1.37166,0.62835,2.15117,-0.15117,2.20186,-0.20184,2.18045,-0.18045,1.87039,0.12962,1.49582,0.5042,1.63152,0.36848,1.62979,0.37021,2.02892,-0.02892
1044.0,19.98277,22531.21119,6.25867,0.03728,0.00048,423737.0,0.06384,0.03728,0.99877,0.99962,0.00495,0.06857,0.74783,0.09786,0.0,423737.0,0.02337,0.09786,0.93097,0.99626,0.2719,0.49885,0.76068,0.07873,0.0,423737.0,0.02377,0.07873,0.99032,0.99647,0.03938,0.19791,0.80482,1.19518,1.37162,0.62839,2.1476,-0.14758,2.19767,-0.19765,2.17735,-0.17739,1.86981,0.13019,1.4934,0.50661,1.63115,0.36888,1.63073,0.36929,2.02843,-0.02842
1045.0,19.79511,22504.15456,6.25115,0.03727,0.00048,423737.0,0.06324,0.03728,0.99878,0.99956,0.00494,0.06719,0.7514,0.09507,0.0,423737.0,0.02348,0.09507,0.93343,0.99633,0.26222,0.49036,0.76409,0.07617,0.0,423737.0,0.02388,0.07617,0.99096,0.99672,0.03679,0.19135,0.80208,1.19793,1.37222,0.62778,2.14591,-0.1459,2.198,-0.19799,2.17841,-0.17844,1.86977,0.13023,1.49442,0.50558,1.62976,0.37023,1.63137,0.36861,2.0296,-0.0296
1046.0,20.10415,22477.39308,6.24372,0.03714,0.00048,423737.0,0.06423,0.03714,0.99865,0.99961,0.00545,0.06921,0.73549,0.09374,0.0,423737.0,0.02298,0.09374,0.94333,0.99677,0.22323,0.45776,0.72993,0.07571,0.0,423737.0,0.02281,0.07571,0.99094,0.99666,0.03684,0.19156,0.79989,1.20012,1.37506,0.62496,2.14944,-0.14943,2.19849,-0.19847,2.18036,-0.1804,1.87119,0.12882,1.49352,0.50647,1.62752,0.37251,1.6307,0.36931,2.02872,-0.02871
1047.0,20.15739,22450.69267,6.2363,0.03694,0.00048,423737.0,0.0644,0.03694,0.99888,0.99962,0.00454,0.06544,0.7371,0.09666,0.0,423737.0,0.02303,0.09666,0.93804,0.99655,0.24405,0.47339,0.72864,0.07892,0.0,423737.0,0.02277,0.07891,0.99063,0.99668,0.03813,0.19421,0.80146,1.19856,1.37437,0.62566,2.14791,-0.14791,2.19841,-0.19839,2.17879,-0.1788,1.87171,0.12829,1.4953,0.5047,1.62433,0.37572,1.63107,0.36895,2.0293,-0.02931
1048.0,20.97557,22424.74648,6.2291,0.03751,0.00048,423737.0,0.06701,0.03751,0.99899,0.99959,0.0041,0.06376,0.77434,0.09553,0.0,423737.0,0.0242,0.09553,0.93697,0.99659,0.24827,0.48064,0.7642,0.07664,0.0,423737.0,0.02388,0.07664,0.99087,0.99676,0.03714,0.19226,0.80324,1.19676,1.37538,0.62464,2.15077,-0.15077,2.19905,-0.19907,2.18062,-0.18065,1.87138,0.12864,1.49403,0.50596,1.62637,0.37364,1.6307,0.3693,2.02955,-0.02957
1049.0,20.8911,22398.73333,6.22187,0.03682,0.00048,423737.0,0.06674,0.03682,0.99879,0.99962,0.0049,0.06737,0.77956,0.09592,0.0,423737.0,0.02436,0.09592,0.93034,0.99661,0.27439,0.50422,0.7603,0.07678,0.0,423737.0,0.02376,0.07678,0.991,0.99686,0.03663,0.19074,0.80276,1.19725,1.37189,0.62812,2.15337,-0.15338,2.20445,-0.20443,2.18043,-0.18045,1.87266,0.12735,1.49359,0.50641,1.62613,0.37388,1.63188,0.36813,2.0297,-0.02971
1050.0,21.24246,22373.04719,6.21473,0.03764,0.00048,423737.0,0.06787,0.03765,0.99896,0.99961,0.00419,0.06364,0.738,0.09492,0.0,423737.0,0.02306,0.09492,0.93622,0.9968,0.25121,0.48968,0.73727,0.07544,0.0,423737.0,0.02304,0.07544,0.9912,0.99676,0.0358,0.18863,0.79922,1.20079,1.36934,0.63067,2.15529,-0.1553,2.20507,-0.20509,2.17891,-0.17893,1.87214,0.12788,1.49367,0.50631,1.62795,0.37208,1.63201,0.368,2.03002,-0.03002
1051.0,21.15078,22347.28688,6.20758,0.03729,0.00048,423737.0,0.06758,0.03729,0.99874,0.99962,0.00512,0.06981,0.77072,0.09888,0.0,423737.0,0.02408,0.09888,0.93191,0.99653,0.26821,0.49352,0.76255,0.07954,0.0,423737.0,0.02383,0.07954,0.99086,0.99676,0.03718,0.19217,0.80097,1.19905,1.37072,0.62928,2.1537,-0.15368,2.20252,-0.20252,2.1743,-0.17432,1.87165,0.12836,1.49398,0.50603,1.62877,0.37124,1.63238,0.36762,2.02971,-0.02971
1052.0,21.25621,22321.63014,6.20045,0.03739,0.00048,423737.0,0.06791,0.03739,0.99848,0.99959,0.00613,0.0754,0.7705,0.09425,0.0,423737.0,0.02408,0.09425,0.93503,0.99685,0.25589,0.48414,0.76988,0.07593,0.0,423737.0,0.02406,0.07593,0.9905,0.99645,0.03864,0.1956,0.79914,1.20086,1.37083,0.6292,2.15769,-0.15768,2.20416,-0.20417,2.17563,-0.17566,1.87136,0.12866,1.49239,0.50762,1.62922,0.37083,1.63199,0.368,2.03001,-0.03
1053.0,21.70651,22296.38592,6.19344,0.03661,0.00048,423737.0,0.06935,0.03662,0.99896,0.99962,0.0042,0.06363,0.76433,0.09317,0.0,423737.0,0.02389,0.09317,0.93995,0.99694,0.23654,0.45566,0.77497,0.0764,0.0,423737.0,0.02422,0.0764,0.9908,0.99662,0.03743,0.19273,0.80186,1.19816,1.37563,0.62439,2.15425,-0.15426,2.20508,-0.20506,2.17595,-0.17596,1.87141,0.1286,1.49174,0.50826,1.63225,0.36777,1.63256,0.36745,2.03142,-0.03142
1054.0,20.81604,22270.35077,6.18621,0.03708,0.00048,423737.0,0.06651,0.03708,0.99907,0.99959,0.00376,0.06101,0.73608,0.09394,0.0,423737.0,0.023,0.09394,0.93349,0.99631,0.26198,0.47551,0.73418,0.07707,0.0,423737.0,0.02294,0.07707,0.99085,0.99669,0.03721,0.19197,0.80233,1.19766,1.374,0.62602,2.15344,-0.15345,2.20245,-0.20245,2.17633,-0.17635,1.87229,0.12772,1.49204,0.50797,1.63183,0.36817,1.63297,0.36703,2.03242,-0.03243
1055.0,20.16487,22243.74341,6.17882,0.03703,0.00048,423737.0,0.06442,0.03703,0.99905,0.99959,0.00385,0.06192,0.7324,0.09633,0.0,423737.0,0.02289,0.09633,0.92558,0.99628,0.29311,0.51813,0.73881,0.07648,0.0,423737.0,0.02309,0.07648,0.99108,0.99674,0.0363,0.18978,0.80445,1.19556,1.37329,0.62672,2.15495,-0.15494,2.20325,-0.20328,2.17471,-0.17471,1.8734,0.12662,1.49193,0.50808,1.63408,0.36594,1.63274,0.36726,2.03079,-0.03078
1056.0,19.9881,22216.99053,6.17139,0.03671,0.00048,423737.0,0.06386,0.03671,0.99915,0.99962,0.00343,0.05839,0.73496,0.09516,0.0,423737.0,0.02297,0.09516,0.93121,0.99627,0.27096,0.49943,0.72954,0.07546,0.0,423737.0,0.0228,0.07546,0.99102,0.99674,0.03653,0.19059,0.79976,1.20023,1.37298,0.62703,2.15601,-0.156,2.20128,-0.20128,2.17538,-0.17538,1.87235,0.12765,1.49371,0.5063,1.63158,0.36842,1.63316,0.36682,2.03113,-0.03115
1057.0,20.31047,22190.53746,6.16404,0.03617,0.00047,423737.0,0.06489,0.03616,0.99922,0.99964,0.00315,0.05596,0.71611,0.09922,0.0,423737.0,0.02238,0.09922,0.91873,0.99659,0.32012,0.53564,0.74041,0.0795,0.0,423737.0,0.02314,0.0795,0.991,0.99682,0.0366,0.19087,0.80378,1.19623,1.37567,0.62433,2.15739,-0.15739,2.20254,-0.20254,2.1763,-0.17633,1.87402,0.12599,1.49573,0.50429,1.63295,0.36705,1.63173,0.36827,2.03223,-0.03222
1058.0,20.59233,22164.34645,6.15676,0.03657,0.00047,423737.0,0.06579,0.03657,0.99907,0.99963,0.00377,0.06093,0.72269,0.0992,0.0,423737.0,0.02258,0.0992,0.91809,0.99655,0.3226,0.54,0.73169,0.07902,0.0,423737.0,0.02287,0.07902,0.99106,0.99682,0.03636,0.19033,0.80415,1.19587,1.37518,0.62485,2.15698,-0.15696,2.20247,-0.20245,2.17665,-0.17666,1.87557,0.12446,1.49342,0.50659,1.63201,0.368,1.6306,0.36939,2.03095,-0.03095
1059.0,20.479,22138.0655,6.14946,0.03677,0.00047,423737.0,0.06543,0.03677,0.99898,0.99961,0.00412,0.06361,0.74042,0.09588,0.0,423737.0,0.02314,0.09588,0.91686,0.99651,0.32746,0.54383,0.73298,0.07494,0.0,423737.0,0.02291,0.07494,0.99113,0.99679,0.0361,0.18929,0.80298,1.19701,1.37551,0.6245,2.1584,-0.1584,2.20047,-0.20047,2.17489,-0.17488,1.87558,0.12444,1.49323,0.50675,1.62948,0.37055,1.6323,0.3677,2.03113,-0.03113
1060.0,20.47214,22111.78942,6.14216,0.037,0.00047,423737.0,0.06541,0.037,0.99893,0.99961,0.00434,0.0636,0.73549,0.09709,0.0,423737.0,0.02298,0.09709,0.9318,0.9966,0.26863,0.49824,0.7311,0.07839,0.0,423737.0,0.02285,0.07839,0.99057,0.9967,0.03838,0.19512,0.80339,1.19662,1.37614,0.62387,2.16273,-0.16271,2.20288,-0.20286,2.17887,-0.17889,1.87647,0.12354,1.49324,0.50675,1.62916,0.37085,1.63101,0.36898,2.03225,-0.03228
1061.0,20.49087,22085.54081,6.13487,0.03658,0.00047,423737.0,0.06547,0.03658,0.99893,0.99964,0.00433,0.06489,0.75477,0.09369,0.0,423737.0,0.02359,0.09369,0.93957,0.99653,0.23802,0.46227,0.74667,0.07605,0.0,423737.0,0.02333,0.07605,0.99014,0.99667,0.04012,0.19938,0.80555,1.19445,1.37577,0.62424,2.16159,-0.16159,2.20262,-0.2026,2.17418,-0.1742,1.87662,0.12341,1.49443,0.50557,1.63013,0.36987,1.6306,0.36939,2.03212,-0.03212
1062.0,20.83305,22059.60465,6.12767,0.0365,0.00047,423737.0,0.06656,0.0365,0.99914,0.99963,0.00347,0.05846,0.76172,0.09399,0.0,423737.0,0.0238,0.09399,0.93827,0.9966,0.24314,0.47101,0.76332,0.07715,0.0,423737.0,0.02385,0.07715,0.99013,0.99669,0.04014,0.19925,0.80214,1.19786,1.37465,0.62536,2.15893,-0.15893,2.20147,-0.20144,2.1744,-0.17444,1.87603,0.12397,1.49193,0.50808,1.62907,0.37094,1.63044,0.36956,2.03114,-0.03113
1063.0,20.98122,22033.80842,6.1205,0.03676,0.00047,423737.0,0.06703,0.03676,0.99887,0.99962,0.00459,0.0664,0.76953,0.09826,0.0,423737.0,0.02405,0.09826,0.93574,0.99639,0.25311,0.48852,0.77342,0.07837,0.0,423737.0,0.02417,0.07837,0.99089,0.99672,0.03704,0.19191,0.8048,1.1952,1.37458,0.62542,2.15987,-0.15986,2.20096,-0.20096,2.17485,-0.17489,1.87643,0.12358,1.49371,0.5063,1.62841,0.37161,1.63123,0.36877,2.03201,-0.03201
1064.0,20.87693,22007.92968,6.11331,0.03649,0.00047,423737.0,0.0667,0.03649,0.9985,0.99964,0.00605,0.07051,0.72852,0.09695,0.0,423737.0,0.02276,0.09695,0.9174,0.99603,0.32534,0.53952,0.7229,0.07642,0.0,423737.0,0.02259,0.07642,0.99089,0.99664,0.03707,0.19202,0.8061,1.1939,1.37542,0.62458,2.1618,-0.16179,2.20518,-0.20518,2.17369,-0.17374,1.87498,0.12502,1.49316,0.50685,1.62864,0.37138,1.63216,0.36783,2.03275,-0.03276
1065.0,20.7623,21981.95989,6.1061,0.03616,0.00047,423737.0,0.06633,0.03616,0.99894,0.99963,0.00429,0.06491,0.73579,0.09303,0.0,423737.0,0.02299,0.09303,0.93602,0.99653,0.25202,0.47441,0.73136,0.07556,0.0,423737.0,0.02286,0.07556,0.98993,0.99675,0.04097,0.20072,0.80284,1.19718,1.37733,0.62267,2.15942,-0.15943,2.20712,-0.20711,2.17588,-0.17588,1.87308,0.12692,1.49312,0.50688,1.62909,0.37092,1.63275,0.36725,2.03244,-0.03244
1066.0,20.6305,21955.88462,6.09886,0.03627,0.00047,423737.0,0.06591,0.03627,0.99895,0.99959,0.00425,0.06399,0.73708,0.09503,0.0,423737.0,0.02303,0.09504,0.93803,0.99645,0.24407,0.47169,0.73025,0.07677,0.0,423737.0,0.02282,0.07677,0.99073,0.99672,0.03772,0.19346,0.80173,1.19829,1.37687,0.62314,2.1554,-0.1554,2.20438,-0.20437,2.17604,-0.17607,1.87255,0.12746,1.49106,0.50893,1.62707,0.37294,1.63043,0.36956,2.03337,-0.03336
1067.0,20.33015,21929.55743,6.09154,0.03621,0.00047,423737.0,0.06495,0.03621,0.99877,0.99962,0.00497,0.06817,0.73712,0.09326,0.0,423737.0,0.02304,0.09326,0.9416,0.99661,0.23002,0.46101,0.71713,0.07497,0.0,423737.0,0.02241,0.07497,0.99101,0.99679,0.0366,0.19052,0.80277,1.19725,1.37955,0.62047,2.15723,-0.15724,2.20554,-0.20554,2.17673,-0.17675,1.8734,0.12661,1.49323,0.50676,1.62972,0.37028,1.63088,0.36912,2.03217,-0.03217
1068.0,20.51038,21903.39843,6.08428,0.03585,0.00047,423737.0,0.06553,0.03585,0.99902,0.99965,0.00394,0.0621,0.73488,0.09396,0.0,423737.0,0.02297,0.09396,0.95263,0.99645,0.18657,0.41946,0.73308,0.07711,0.0,423737.0,0.02291,0.07711,0.99031,0.99668,0.03943,0.19754,0.80135,1.19867,1.37871,0.6213,2.15708,-0.15707,2.20624,-0.20625,2.17833,-0.17834,1.87509,0.1249,1.49206,0.50794,1.63056,0.36944,1.63226,0.36774,2.03315,-0.03316
1069.0,19.85631,21876.6815,6.07686,0.03624,0.00046,423737.0,0.06344,0.03624,0.99878,0.99962,0.00495,0.06706,0.727,0.0932,0.0,423737.0,0.02272,0.0932,0.94576,0.99661,0.21366,0.44406,0.72937,0.07526,0.0,423737.0,0.02279,0.07526,0.99034,0.99675,0.03929,0.19704,0.80181,1.19822,1.37465,0.62535,2.15623,-0.15623,2.2087,-0.20871,2.17562,-0.17565,1.87455,0.12547,1.49146,0.50855,1.62877,0.37124,1.6317,0.36831,2.03331,-0.03332
1070.0,19.22181,21849.427,6.06928,0.03644,0.00046,423737.0,0.06141,0.03644,0.9987,0.99963,0.00526,0.06882,0.73951,0.09464,0.0,423737.0,0.02311,0.09464,0.9473,0.99666,0.20758,0.43824,0.7335,0.07765,0.0,423737.0,0.02292,0.07765,0.99069,0.99672,0.03788,0.19399,0.80252,1.19749,1.37668,0.62333,2.15619,-0.15618,2.20874,-0.20875,2.17551,-0.17553,1.87539,0.12463,1.49103,0.50894,1.62999,0.37002,1.63115,0.36886,2.03351,-0.03352
1071.0,19.62913,21822.5401,6.06182,0.03661,0.00046,423737.0,0.06271,0.03661,0.999,0.99962,0.00403,0.0627,0.7484,0.09303,0.0,423737.0,0.02339,0.09303,0.94721,0.99663,0.20792,0.43342,0.73984,0.07628,0.0,423737.0,0.02312,0.07628,0.99099,0.99681,0.03667,0.19097,0.80228,1.19772,1.37683,0.62318,2.15624,-0.15623,2.20498,-0.20498,2.17662,-0.17663,1.87413,0.12588,1.49297,0.50704,1.62711,0.37291,1.63091,0.3691,2.0329,-0.0329
1072.0,20.21809,21796.17553,6.05449,0.03591,0.00046,423737.0,0.0646,0.03591,0.99904,0.99964,0.00389,0.06138,0.72288,0.09715,0.0,423737.0,0.02259,0.09715,0.93885,0.99632,0.24087,0.47018,0.72096,0.07816,0.0,423737.0,0.02253,0.07816,0.99091,0.99673,0.03699,0.19184,0.80277,1.19724,1.37724,0.62277,2.15853,-0.15852,2.2068,-0.20679,2.18072,-0.18075,1.8749,0.12511,1.49253,0.50747,1.62915,0.37087,1.63222,0.36778,2.03306,-0.03305
1073.0,19.56845,21769.26231,6.04702,0.036,0.00046,423737.0,0.06252,0.036,0.99909,0.99962,0.0037,0.06018,0.71489,0.09632,0.0,423737.0,0.02234,0.09633,0.93572,0.99619,0.25319,0.48416,0.72476,0.07657,0.0,423737.0,0.02265,0.07657,0.991,0.99672,0.03659,0.19071,0.79971,1.2003,1.37656,0.62344,2.15512,-0.15512,2.20679,-0.20678,2.1793,-0.17933,1.87484,0.12515,1.49397,0.50602,1.62981,0.37018,1.63144,0.36856,2.03264,-0.03265
1074.0,19.20801,21742.0526,6.03946,0.03665,0.00046,423737.0,0.06137,0.03665,0.99712,0.99963,0.01165,0.08284,0.72777,0.09722,0.0,423737.0,0.02274,0.09722,0.92992,0.99657,0.27604,0.50614,0.72841,0.07851,0.0,423737.0,0.02276,0.07851,0.99063,0.99667,0.03811,0.19443,0.80219,1.19781,1.377,0.62301,2.15966,-0.15967,2.21002,-0.21002,2.18237,-0.18238,1.8742,0.12581,1.49462,0.50539,1.62979,0.37022,1.63268,0.36733,2.03339,-0.03339
1075.0,18.94715,21714.63375,6.03184,0.03623,0.00046,423737.0,0.06053,0.03623,0.99872,0.99964,0.00516,0.06687,0.72302,0.0945,0.0,423737.0,0.0226,0.0945,0.93288,0.99664,0.26436,0.49564,0.71795,0.07492,0.0,423737.0,0.02244,0.07492,0.99085,0.99659,0.03723,0.19218,0.79995,1.20004,1.37706,0.62293,2.16012,-0.16012,2.20579,-0.20579,2.18146,-0.1815,1.87304,0.12696,1.49649,0.50351,1.62996,0.37005,1.63212,0.3679,2.03273,-0.03274
1076.0,19.54782,21687.74542,6.02437,0.03536,0.00046,423737.0,0.06245,0.03536,0.99904,0.99962,0.00388,0.06179,0.7171,0.1004,0.0,423737.0,0.02241,0.1004,0.92918,0.99629,0.27894,0.50916,0.70403,0.08052,0.0,423737.0,0.022,0.08052,0.99034,0.99654,0.03931,0.19756,0.79811,1.20188,1.37307,0.62693,2.15768,-0.15767,2.20366,-0.20365,2.18187,-0.18191,1.87237,0.12764,1.49464,0.50537,1.6301,0.36992,1.63233,0.36766,2.03326,-0.03328
1077.0,19.32486,21660.68002,6.01686,0.03563,0.00046,423737.0,0.06174,0.03563,0.99915,0.99964,0.00344,0.05837,0.74222,0.09674,0.0,423737.0,0.02319,0.09674,0.941,0.99626,0.23239,0.46119,0.7378,0.07797,0.0,423737.0,0.02306,0.07797,0.99099,0.99669,0.03664,0.19097,0.80058,1.19942,1.37572,0.62431,2.15898,-0.15898,2.20676,-0.20676,2.18126,-0.18129,1.87418,0.12582,1.49419,0.50582,1.62985,0.37016,1.63181,0.3682,2.03316,-0.03318
1078.0,20.34976,21634.50378,6.00958,0.03589,0.00046,423737.0,0.06502,0.03589,0.99879,0.99964,0.00488,0.06819,0.71749,0.09655,0.0,423737.0,0.02242,0.09655,0.94529,0.99638,0.2155,0.44517,0.71887,0.07891,0.0,423737.0,0.02246,0.07891,0.99086,0.9967,0.03718,0.19233,0.80075,1.19926,1.37645,0.62354,2.15832,-0.15831,2.20452,-0.20453,2.18465,-0.18467,1.87402,0.12598,1.4928,0.5072,1.62937,0.37063,1.63177,0.36823,2.03355,-0.03356
1079.0,20.08421,21608.11212,6.00225,0.03574,0.00046,423737.0,0.06417,0.03575,0.99913,0.99963,0.00352,0.05897,0.73619,0.09584,0.0,423737.0,0.02301,0.09584,0.95012,0.99665,0.19646,0.42896,0.72632,0.07872,0.0,423737.0,0.0227,0.07872,0.99106,0.99679,0.03638,0.19034,0.79981,1.20017,1.37447,0.62554,2.1596,-0.15959,2.20442,-0.20441,2.18479,-0.18485,1.87282,0.12719,1.49406,0.50595,1.62939,0.37062,1.63215,0.36787,2.03293,-0.03295
1080.0,20.81398,21582.35254,5.9951,0.03557,0.00046,423737.0,0.0665,0.03557,0.99918,0.99963,0.00331,0.05731,0.76886,0.09528,0.0,423737.0,0.02402,0.09528,0.94269,0.99621,0.22573,0.45712,0.73812,0.07634,0.0,423737.0,0.02307,0.07634,0.99047,0.99666,0.03877,0.19596,0.80315,1.19686,1.37565,0.62434,2.15824,-0.15823,2.20419,-0.20418,2.18292,-0.18295,1.87228,0.12773,1.49314,0.50687,1.62997,0.37004,1.63114,0.36885,2.03388,-0.0339
