Unnamed: 0,epoch,train_epoch_time,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_iter_time,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_epoch_time,val_loss,val_lr,val_params,val_iter_time,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_epoch_time,test_loss,test_lr,test_params,test_iter_time,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
1674,1674,13.83505,4686.52166,1.30181,0.01689035,6.739e-05,423737,0.0442,0.01689,0.99985,0.99992,0.0006,0.02449,0.58451,0.09103033,0.0,423737,0.01827,0.09103,0.92975,0.99754,0.27671,0.52603,0.58238,0.07103345,0.0,423737,0.0182,0.07103,0.99216,0.99677,0.0319,0.1786,0.8239,1.1762,2.091,-0.091,2.2395,-0.2395,1.8929,0.1072,2.2451,-0.2452,2.4822,-0.4821,2.07,-0.07,1.057,0.943,1.142,0.858,2.1741,-0.1741
1675,1675,13.88365,4671.99789,1.29778,0.01700629,6.699e-05,423737,0.04436,0.01701,0.99983,0.99992,0.00069,0.02623,0.5854,0.08825488,0.0,423737,0.01829,0.08825,0.93135,0.9975,0.27041,0.52001,0.58514,0.06828939,0.0,423737,0.01829,0.06829,0.99229,0.9967,0.03135,0.17707,0.8231,1.1769,2.0914,-0.0914,2.2388,-0.2388,1.8939,0.1061,2.2442,-0.2443,2.4822,-0.4821,2.07,-0.07,1.0581,0.9419,1.1413,0.8586,2.1741,-0.1741
1676,1676,13.85414,4657.46921,1.29374,0.01736809,6.659e-05,423737,0.04426,0.01737,0.99982,0.99991,0.00072,0.02679,0.58659,0.09199985,0.0,423737,0.01833,0.092,0.93962,0.99752,0.23781,0.48766,0.59857,0.07343768,0.0,423737,0.01871,0.07344,0.99214,0.99673,0.03199,0.17886,0.8241,1.1759,2.092,-0.092,2.2412,-0.2412,1.895,0.105,2.245,-0.245,2.4828,-0.4827,2.0694,-0.0693,1.0588,0.9412,1.142,0.858,2.1744,-0.1744
1677,1677,13.8743,4642.94519,1.28971,0.01688586,6.618e-05,423737,0.04433,0.01689,0.99985,0.99992,0.00059,0.02433,0.5859,0.08660984,0.0,423737,0.01831,0.08661,0.94109,0.99754,0.23202,0.48168,0.58502,0.06736037,0.0,423737,0.01828,0.06736,0.99243,0.99675,0.03078,0.17544,0.8242,1.1759,2.091,-0.091,2.2384,-0.2384,1.8931,0.1069,2.2448,-0.2448,2.4834,-0.4833,2.0694,-0.0693,1.0586,0.9414,1.1425,0.8575,2.1742,-0.1743
1678,1678,13.84094,4628.41558,1.28567,0.0168964,6.578e-05,423737,0.04422,0.0169,0.99976,0.99992,0.00095,0.03084,0.58585,0.09296742,0.0,423737,0.01831,0.09297,0.93155,0.99754,0.2696,0.51923,0.58315,0.07270303,0.0,423737,0.01822,0.0727,0.99234,0.99671,0.03117,0.17654,0.823,1.177,2.0918,-0.0918,2.2402,-0.2401,1.8947,0.1053,2.2458,-0.2459,2.4842,-0.4841,2.0706,-0.0706,1.0571,0.9429,1.1431,0.8569,2.1746,-0.1746
1679,1679,13.86443,4613.89125,1.28164,0.01666556,6.539e-05,423737,0.0443,0.01667,0.99987,0.99992,0.00051,0.02258,0.58481,0.08717253,0.0,423737,0.01828,0.08717,0.94563,0.99753,0.21414,0.46275,0.59751,0.07041816,0.0,423737,0.01867,0.07042,0.99153,0.9967,0.03444,0.18558,0.8242,1.1758,2.0932,-0.0932,2.2386,-0.2386,1.8942,0.1058,2.2448,-0.2448,2.483,-0.483,2.0693,-0.0692,1.0572,0.9428,1.1429,0.8571,2.174,-0.174
1680,1680,13.8172,4599.35875,1.2776,0.01657309,6.499e-05,423737,0.04414,0.01657,0.99987,0.99992,0.00051,0.02263,0.58629,0.0850969,0.0,423737,0.01832,0.0851,0.95694,0.99754,0.1696,0.41183,0.5836,0.07229855,0.0,423737,0.01824,0.0723,0.99024,0.99673,0.03972,0.19931,0.8233,1.1767,2.0931,-0.0931,2.2389,-0.2388,1.8944,0.1057,2.2445,-0.2446,2.4825,-0.4824,2.0691,-0.0691,1.0572,0.9428,1.1427,0.8572,2.174,-0.1741
1681,1681,13.80575,4584.82494,1.27356,0.01669171,6.459e-05,423737,0.04411,0.01669,0.99986,0.99992,0.00056,0.02358,0.58834,0.08336073,0.0,423737,0.01839,0.08336,0.9607,0.99756,0.1548,0.39344,0.59816,0.06739783,0.0,423737,0.01869,0.0674,0.99259,0.99678,0.03015,0.17363,0.8224,1.1776,2.092,-0.092,2.238,-0.238,1.8938,0.1062,2.2432,-0.2433,2.4834,-0.4833,2.0692,-0.0691,1.0574,0.9426,1.1421,0.8579,2.1745,-0.1746
1682,1682,13.85321,4570.30093,1.26953,0.01702765,6.42e-05,423737,0.04426,0.01703,0.99984,0.99992,0.00064,0.02529,0.58683,0.08426288,0.0,423737,0.01834,0.08426,0.95622,0.99749,0.17246,0.41528,0.59887,0.06875743,0.0,423737,0.01871,0.06876,0.99242,0.99672,0.03085,0.17564,0.8216,1.1784,2.0917,-0.0917,2.2375,-0.2375,1.8957,0.1043,2.2447,-0.2447,2.4841,-0.484,2.071,-0.071,1.0593,0.9407,1.1424,0.8576,2.1744,-0.1744
1683,1683,13.83072,4555.7735,1.26549,0.01676602,6.38e-05,423737,0.04419,0.01677,0.99976,0.99992,0.00098,0.0313,0.58959,0.08764359,0.0,423737,0.01842,0.08764,0.95372,0.99752,0.18227,0.42693,0.58482,0.0711586,0.0,423737,0.01828,0.07116,0.99238,0.99678,0.03098,0.17601,0.8216,1.1784,2.0926,-0.0926,2.2369,-0.2369,1.8954,0.1046,2.2453,-0.2454,2.4841,-0.484,2.0723,-0.0722,1.0576,0.9424,1.1411,0.8588,2.1745,-0.1746
1684,1684,13.82639,4541.24608,1.26146,0.01722449,6.341e-05,423737,0.04417,0.01722,0.99975,0.99992,0.00101,0.03185,0.58474,0.09087896,0.0,423737,0.01827,0.09088,0.94036,0.99751,0.2349,0.48467,0.5835,0.07286973,0.0,423737,0.01823,0.07287,0.9918,0.99669,0.03335,0.18262,0.8221,1.1779,2.0928,-0.0928,2.237,-0.2369,1.8955,0.1045,2.2451,-0.2451,2.4861,-0.486,2.0728,-0.0727,1.0559,0.9441,1.1415,0.8585,2.1744,-0.1745
1685,1685,13.85505,4526.72483,1.25742,0.01644611,6.302e-05,423737,0.04427,0.01645,0.99986,0.99992,0.00056,0.02363,0.58984,0.08524372,0.0,423737,0.01843,0.08524,0.95146,0.99755,0.19119,0.43725,0.58524,0.06891542,0.0,423737,0.01829,0.06892,0.99231,0.99673,0.03128,0.17687,0.8216,1.1784,2.0931,-0.0931,2.2374,-0.2373,1.8961,0.104,2.245,-0.2451,2.4855,-0.4854,2.0723,-0.0722,1.0558,0.9442,1.1409,0.8591,2.1744,-0.1745
1686,1686,13.82276,4512.19838,1.25339,0.01641975,6.263e-05,423737,0.04416,0.01642,0.99988,0.99992,0.00048,0.02191,0.58705,0.08608502,0.0,423737,0.01835,0.08609,0.94165,0.99751,0.22984,0.47941,0.58429,0.0690198,0.0,423737,0.01826,0.06902,0.99208,0.99672,0.0322,0.17945,0.8234,1.1766,2.0925,-0.0925,2.2369,-0.2369,1.8964,0.1036,2.2442,-0.2442,2.4846,-0.4846,2.0727,-0.0727,1.0563,0.9437,1.1401,0.8598,2.1746,-0.1746
1687,1687,13.83243,4497.67456,1.24935,0.01659699,6.224e-05,423737,0.04419,0.0166,0.99987,0.99992,0.00052,0.02283,0.598,0.09916617,0.0,423737,0.01869,0.09917,0.93692,0.99753,0.24844,0.49844,0.60795,0.08058668,0.0,423737,0.019,0.08059,0.99143,0.99672,0.03485,0.18669,0.8231,1.1769,2.0935,-0.0935,2.2364,-0.2363,1.8963,0.1038,2.2445,-0.2446,2.4848,-0.4847,2.0727,-0.0727,1.0568,0.9432,1.14,0.86,2.1748,-0.1748
1688,1688,13.83322,4483.15169,1.24532,0.01684426,6.185e-05,423737,0.0442,0.01684,0.99986,0.99992,0.00057,0.02379,0.58657,0.08870782,0.0,423737,0.01833,0.08871,0.93275,0.9975,0.26489,0.51467,0.58381,0.06983672,0.0,423737,0.01824,0.06984,0.99201,0.99669,0.03251,0.1803,0.8219,1.1781,2.0945,-0.0944,2.2382,-0.2382,1.8978,0.1022,2.2466,-0.2466,2.4859,-0.4858,2.0719,-0.0719,1.056,0.944,1.1396,0.8604,2.1747,-0.1747
1689,1689,13.82642,4468.6284,1.24129,0.01681763,6.146e-05,423737,0.04417,0.01682,0.99987,0.99992,0.00053,0.02303,0.60131,0.08659984,0.0,423737,0.01879,0.0866,0.93788,0.99753,0.24466,0.49463,0.60468,0.06825634,0.0,423737,0.0189,0.06826,0.9921,0.99672,0.03215,0.17931,0.8221,1.1779,2.0941,-0.0941,2.2384,-0.2383,1.8979,0.1021,2.2443,-0.2444,2.4867,-0.4866,2.073,-0.073,1.0555,0.9445,1.1392,0.8607,2.1749,-0.175
1690,1690,13.83499,4454.1075,1.23725,0.0167213,6.107e-05,423737,0.0442,0.01672,0.99986,0.99992,0.00056,0.02367,0.58543,0.08942551,0.0,423737,0.01829,0.08943,0.95079,0.99749,0.19383,0.44026,0.58309,0.0742702,0.0,423737,0.01822,0.07427,0.99186,0.9967,0.03312,0.182,0.8214,1.1786,2.0935,-0.0935,2.2396,-0.2396,1.8974,0.1026,2.2454,-0.2455,2.4862,-0.4861,2.0739,-0.0739,1.0568,0.9432,1.1406,0.8594,2.1747,-0.1748
1691,1691,13.82496,4439.58558,1.23322,0.01659777,6.069e-05,423737,0.04417,0.0166,0.99987,0.99992,0.00052,0.02286,0.59758,0.08416088,0.0,423737,0.01867,0.08416,0.95504,0.99752,0.1771,0.42083,0.60246,0.06856799,0.0,423737,0.01883,0.06857,0.9925,0.99677,0.03052,0.17471,0.8225,1.1775,2.0948,-0.0948,2.2395,-0.2395,1.898,0.102,2.2464,-0.2464,2.4873,-0.4872,2.0736,-0.0736,1.0571,0.9429,1.1409,0.859,2.1749,-0.175
1692,1692,13.84768,4425.0686,1.22919,0.01652085,6.03e-05,423737,0.04424,0.01652,0.99987,0.99992,0.00053,0.02301,0.58539,0.0884954,0.0,423737,0.01829,0.0885,0.9544,0.99748,0.17959,0.42378,0.59875,0.07290097,0.0,423737,0.01871,0.0729,0.99219,0.99673,0.03176,0.1782,0.822,1.178,2.0943,-0.0943,2.2394,-0.2393,1.8982,0.1018,2.2481,-0.2482,2.4868,-0.4867,2.0733,-0.0733,1.0573,0.9427,1.141,0.859,2.1748,-0.1748
1693,1693,13.82909,4410.54906,1.22515,0.0169211,5.992e-05,423737,0.04418,0.01692,0.99986,0.99992,0.00057,0.02382,0.59375,0.08788213,0.0,423737,0.01855,0.08788,0.94051,0.99747,0.23433,0.48407,0.59074,0.07001438,0.0,423737,0.01846,0.07001,0.99224,0.9967,0.03157,0.17768,0.8227,1.1774,2.0933,-0.0933,2.2397,-0.2396,1.898,0.102,2.2479,-0.2479,2.4862,-0.4861,2.0737,-0.0737,1.0566,0.9434,1.1403,0.8597,2.1751,-0.1751
1694,1694,13.86761,4396.03726,1.22112,0.01670653,5.954e-05,423737,0.04431,0.01671,0.99985,0.99992,0.00059,0.02422,0.58737,0.08450947,0.0,423737,0.01836,0.08451,0.95557,0.99753,0.17501,0.41834,0.58578,0.06902753,0.0,423737,0.01831,0.06903,0.99219,0.99672,0.03178,0.17827,0.8219,1.1781,2.095,-0.095,2.2405,-0.2404,1.8983,0.1017,2.2485,-0.2485,2.4872,-0.4871,2.0729,-0.0729,1.0577,0.9423,1.14,0.8599,2.1751,-0.1751
1695,1695,13.83851,4381.52101,1.21709,0.0169605,5.916e-05,423737,0.04421,0.01696,0.99985,0.99991,0.00059,0.02427,0.58649,0.08352196,0.0,423737,0.01833,0.08352,0.95764,0.99751,0.16686,0.40848,0.60213,0.06884559,0.0,423737,0.01882,0.06885,0.99191,0.99674,0.0329,0.18139,0.8228,1.1772,2.0946,-0.0946,2.2411,-0.2411,1.8983,0.1017,2.2481,-0.2481,2.4872,-0.4871,2.0731,-0.073,1.0577,0.9423,1.1407,0.8593,2.1751,-0.1752
1696,1696,13.8483,4367.0073,1.21306,0.01768192,5.878e-05,423737,0.04424,0.01768,0.99974,0.99991,0.00103,0.03216,0.58366,0.08929906,0.0,423737,0.01824,0.0893,0.94126,0.9975,0.23137,0.48101,0.58296,0.07133782,0.0,423737,0.01822,0.07134,0.99145,0.99668,0.03479,0.18653,0.8231,1.1769,2.0934,-0.0934,2.2404,-0.2404,1.897,0.103,2.2473,-0.2473,2.487,-0.4869,2.074,-0.074,1.0571,0.9429,1.1425,0.8575,2.1755,-0.1755
1697,1697,13.79094,4352.48417,1.20902,0.01683466,5.84e-05,423737,0.04406,0.01683,0.99987,0.99992,0.00054,0.02317,0.58513,0.08633576,0.0,423737,0.01829,0.08634,0.94862,0.99751,0.20236,0.44985,0.61796,0.07037725,0.0,423737,0.01931,0.07038,0.99164,0.9967,0.03401,0.18441,0.8219,1.1781,2.0935,-0.0935,2.2419,-0.2418,1.8964,0.1036,2.2471,-0.2472,2.4874,-0.4873,2.0724,-0.0723,1.0575,0.9425,1.1424,0.8575,2.175,-0.175
1698,1698,13.80852,4337.96502,1.20499,0.01667372,5.802e-05,423737,0.04412,0.01667,0.99986,0.99991,0.00056,0.0237,0.58467,0.08626006,0.0,423737,0.01827,0.08626,0.9518,0.9975,0.18983,0.43569,0.60208,0.07167887,0.0,423737,0.01882,0.07168,0.99153,0.9967,0.03445,0.18562,0.8214,1.1787,2.0928,-0.0928,2.2423,-0.2423,1.8964,0.1036,2.2458,-0.2458,2.4872,-0.4871,2.0726,-0.0725,1.0564,0.9436,1.1421,0.8579,2.1751,-0.1752
1699,1699,13.85401,4323.45474,1.20096,0.0169728,5.765e-05,423737,0.04426,0.01697,0.99987,0.9999,0.00054,0.02334,0.58762,0.08880572,0.0,423737,0.01836,0.08881,0.93948,0.99746,0.23839,0.48825,0.60845,0.07110403,0.0,423737,0.01901,0.0711,0.9918,0.99674,0.03334,0.18259,0.8217,1.1783,2.094,-0.094,2.2427,-0.2427,1.8975,0.1026,2.2451,-0.2451,2.487,-0.4869,2.0723,-0.0723,1.0564,0.9436,1.142,0.8579,2.175,-0.175
1700,1700,13.84125,4308.94298,1.19693,0.01607944,5.727e-05,423737,0.04422,0.01608,0.99987,0.99993,0.00052,0.02286,0.58563,0.08831954,0.0,423737,0.0183,0.08832,0.93381,0.99754,0.2607,0.51058,0.58484,0.07004489,0.0,423737,0.01828,0.07004,0.9917,0.99669,0.03377,0.18377,0.8222,1.1778,2.0943,-0.0943,2.2417,-0.2416,1.8981,0.1019,2.2453,-0.2454,2.4874,-0.4873,2.0721,-0.0721,1.0569,0.9431,1.1437,0.8563,2.1751,-0.1751
1701,1701,13.88207,4294.43916,1.1929,0.01688306,5.69e-05,423737,0.04435,0.01688,0.99984,0.99991,0.00066,0.02565,0.58587,0.08447228,0.0,423737,0.01831,0.08447,0.95487,0.99745,0.17777,0.42163,0.61342,0.06886158,0.0,423737,0.01917,0.06886,0.9918,0.99672,0.03336,0.18265,0.823,1.177,2.0952,-0.0952,2.2418,-0.2417,1.898,0.102,2.2459,-0.246,2.4881,-0.488,2.0719,-0.0719,1.0578,0.9422,1.1424,0.8576,2.175,-0.175
1702,1702,13.84584,4279.92975,1.18887,0.01658058,5.653e-05,423737,0.04424,0.01658,0.99987,0.99992,0.00054,0.0233,0.58411,0.08359333,0.0,423737,0.01825,0.08359,0.9572,0.99753,0.16858,0.41059,0.59938,0.06919781,0.0,423737,0.01873,0.0692,0.99166,0.99673,0.03394,0.18422,0.8236,1.1764,2.0951,-0.0951,2.2401,-0.24,1.8966,0.1034,2.2441,-0.2441,2.4864,-0.4863,2.0716,-0.0716,1.057,0.943,1.1431,0.8568,2.1751,-0.1752
1703,1703,13.81767,4265.41623,1.18484,0.01648046,5.615e-05,423737,0.04415,0.01648,0.99982,0.99992,0.00073,0.02703,0.58696,0.08600323,0.0,423737,0.01834,0.086,0.94884,0.99752,0.20151,0.4489,0.60454,0.070102,0.0,423737,0.01889,0.0701,0.99151,0.99677,0.03455,0.18588,0.8231,1.1769,2.0949,-0.0949,2.2402,-0.2401,1.8967,0.1033,2.2434,-0.2435,2.4872,-0.4871,2.0709,-0.0709,1.0571,0.9429,1.143,0.8569,2.1751,-0.1752
1704,1704,13.8476,4250.9087,1.18081,0.01685368,5.578e-05,423737,0.04424,0.01685,0.99987,0.99992,0.00053,0.02309,0.58975,0.08581766,0.0,423737,0.01843,0.08582,0.94541,0.99752,0.21502,0.4637,0.60083,0.06936577,0.0,423737,0.01878,0.06937,0.99143,0.99668,0.03488,0.18677,0.8233,1.1767,2.0941,-0.0942,2.2403,-0.2403,1.8974,0.1026,2.244,-0.244,2.4874,-0.4873,2.0715,-0.0714,1.0567,0.9433,1.1436,0.8564,2.1753,-0.1754
1705,1705,13.81455,4236.39625,1.17678,0.01649133,5.541e-05,423737,0.04414,0.01649,0.99987,0.99992,0.00051,0.02255,0.58527,0.08591981,0.0,423737,0.01829,0.08592,0.95198,0.99753,0.18915,0.43492,0.61763,0.07088057,0.0,423737,0.0193,0.07088,0.99141,0.99673,0.03497,0.18699,0.8224,1.1776,2.0941,-0.0941,2.2414,-0.2414,1.8975,0.1025,2.2448,-0.2448,2.4879,-0.4878,2.072,-0.072,1.0553,0.9447,1.1436,0.8564,2.1751,-0.1751
1706,1706,13.8755,4221.89508,1.17275,0.01638007,5.505e-05,423737,0.04433,0.01638,0.99988,0.99992,0.0005,0.02241,0.58435,0.08529592,0.0,423737,0.01826,0.0853,0.94793,0.99751,0.20509,0.45287,0.60099,0.06954977,0.0,423737,0.01878,0.06955,0.99137,0.99671,0.03512,0.18741,0.8227,1.1773,2.0943,-0.0943,2.243,-0.243,1.8978,0.1022,2.2456,-0.2456,2.4897,-0.4897,2.0722,-0.0721,1.0568,0.9433,1.1438,0.8561,2.1755,-0.1756
1707,1707,13.82896,4207.38668,1.16872,0.01681515,5.468e-05,423737,0.04418,0.01682,0.99987,0.99991,0.00054,0.02331,0.58518,0.08568666,0.0,423737,0.01829,0.08569,0.94861,0.99754,0.20242,0.44991,0.59125,0.07049272,0.0,423737,0.01848,0.07049,0.99134,0.9967,0.03522,0.18766,0.8234,1.1767,2.0937,-0.0937,2.2426,-0.2425,1.897,0.103,2.2452,-0.2453,2.4894,-0.4893,2.0728,-0.0728,1.0548,0.9452,1.1435,0.8565,2.1758,-0.1759
1708,1708,13.92935,4192.89617,1.16469,0.01656936,5.431e-05,423737,0.0445,0.01657,0.99984,0.99992,0.00064,0.02535,0.58706,0.08879934,0.0,423737,0.01835,0.0888,0.95191,0.99754,0.18941,0.43521,0.60269,0.07421937,0.0,423737,0.01883,0.07422,0.99124,0.99671,0.03565,0.18881,0.8234,1.1766,2.095,-0.095,2.2429,-0.2429,1.8976,0.1025,2.2449,-0.245,2.4897,-0.4896,2.073,-0.073,1.0553,0.9447,1.1432,0.8567,2.1756,-0.1757
1709,1709,13.81161,4178.38636,1.16066,0.01651535,5.395e-05,423737,0.04413,0.01652,0.99987,0.99992,0.00053,0.02303,0.5888,0.09047428,0.0,423737,0.0184,0.09047,0.94045,0.99755,0.23455,0.4843,0.62144,0.07387585,0.0,423737,0.01942,0.07388,0.99117,0.9967,0.03594,0.18958,0.8238,1.1762,2.0951,-0.0951,2.2426,-0.2426,1.8982,0.1018,2.2457,-0.2458,2.4911,-0.491,2.0733,-0.0733,1.0556,0.9444,1.1436,0.8564,2.1759,-0.1759
1710,1710,13.88641,4163.88999,1.15664,0.01651575,5.359e-05,423737,0.04437,0.01652,0.99988,0.99992,0.0005,0.02238,0.58532,0.08866488,0.0,423737,0.01829,0.08866,0.94184,0.99755,0.22909,0.47864,0.58325,0.07218124,0.0,423737,0.01823,0.07218,0.99155,0.99668,0.03437,0.18538,0.8231,1.177,2.0951,-0.0951,2.2417,-0.2417,1.8975,0.1025,2.245,-0.2451,2.4911,-0.491,2.0735,-0.0734,1.0553,0.9447,1.1427,0.8573,2.1756,-0.1756
1711,1711,13.84396,4149.38719,1.15261,0.01620258,5.322e-05,423737,0.04423,0.0162,0.99985,0.99992,0.00059,0.02439,0.59039,0.08535808,0.0,423737,0.01845,0.08536,0.95041,0.99753,0.19532,0.44195,0.58445,0.0701718,0.0,423737,0.01826,0.07017,0.99172,0.99669,0.03368,0.18352,0.8229,1.1771,2.0937,-0.0937,2.2412,-0.2411,1.8975,0.1025,2.2471,-0.2471,2.4911,-0.491,2.0739,-0.0739,1.0552,0.9448,1.1433,0.8566,2.1755,-0.1756
1712,1712,13.90361,4134.89516,1.14858,0.01646502,5.286e-05,423737,0.04442,0.01647,0.99987,0.99992,0.00052,0.02279,0.58901,0.08630257,0.0,423737,0.01841,0.0863,0.93725,0.99754,0.24716,0.49715,0.58613,0.0687454,0.0,423737,0.01832,0.06875,0.99176,0.99668,0.03351,0.18305,0.8223,1.1777,2.0943,-0.0943,2.2427,-0.2427,1.8979,0.1022,2.2475,-0.2475,2.4905,-0.4904,2.0731,-0.0731,1.0562,0.9438,1.1429,0.8571,2.1754,-0.1754
1713,1713,13.86341,4120.3971,1.14455,0.01617701,5.25e-05,423737,0.04429,0.01618,0.99986,0.99993,0.00058,0.02417,0.59516,0.08629504,0.0,423737,0.0186,0.0863,0.9407,0.99756,0.23355,0.48327,0.58386,0.06916286,0.0,423737,0.01825,0.06916,0.99167,0.99666,0.0339,0.18413,0.8221,1.178,2.095,-0.095,2.2433,-0.2432,1.8989,0.1011,2.2476,-0.2477,2.4905,-0.4904,2.0731,-0.0731,1.0572,0.9428,1.1434,0.8566,2.1752,-0.1752
1714,1714,13.89578,4105.90517,1.14053,0.01605373,5.214e-05,423737,0.0444,0.01605,0.99988,0.99992,0.00047,0.02157,0.59806,0.08741717,0.0,423737,0.01869,0.08742,0.94397,0.99749,0.22069,0.46977,0.58882,0.07133423,0.0,423737,0.0184,0.07133,0.9914,0.99668,0.03498,0.18704,0.8222,1.1779,2.0961,-0.0961,2.2438,-0.2438,1.899,0.101,2.2476,-0.2477,2.4904,-0.4903,2.0727,-0.0727,1.0575,0.9425,1.1434,0.8566,2.1755,-0.1755
1715,1715,13.83773,4091.40432,1.1365,0.01653722,5.179e-05,423737,0.04421,0.01654,0.99987,0.99992,0.00052,0.0229,0.59545,0.08997996,0.0,423737,0.01861,0.08998,0.93861,0.99758,0.24179,0.49172,0.58451,0.0732478,0.0,423737,0.01827,0.07325,0.99158,0.9967,0.03425,0.18508,0.8221,1.1779,2.0966,-0.0966,2.2427,-0.2427,1.8997,0.1003,2.2479,-0.2479,2.4898,-0.4897,2.0729,-0.0729,1.0574,0.9426,1.1432,0.8568,2.1758,-0.1759
1716,1716,13.85961,4076.90785,1.13247,0.01622861,5.143e-05,423737,0.04428,0.01623,0.99988,0.99992,0.00048,0.02191,0.59112,0.0920444,0.0,423737,0.01847,0.09204,0.9393,0.99754,0.23907,0.48895,0.5833,0.07545703,0.0,423737,0.01823,0.07546,0.99111,0.99671,0.03617,0.1902,0.821,1.179,2.0956,-0.0956,2.2442,-0.2442,1.8997,0.1003,2.2477,-0.2477,2.4889,-0.4888,2.0727,-0.0726,1.0576,0.9424,1.1428,0.8572,2.1759,-0.176
1717,1717,13.8548,4062.41133,1.12845,0.01643718,5.107e-05,423737,0.04426,0.01644,0.99987,0.99992,0.00054,0.02318,0.59363,0.08723464,0.0,423737,0.01855,0.08723,0.9522,0.99756,0.18827,0.4339,0.58542,0.07291493,0.0,423737,0.01829,0.07291,0.99135,0.99671,0.03521,0.18764,0.8223,1.1777,2.0955,-0.0955,2.2452,-0.2452,1.8991,0.1009,2.2469,-0.247,2.4903,-0.4903,2.0729,-0.0729,1.0561,0.9439,1.1425,0.8574,2.1761,-0.1761
1718,1718,14.00093,4047.93945,1.12443,0.0167169,5.072e-05,423737,0.04473,0.01672,0.99986,0.99991,0.00058,0.02402,0.59523,0.08798684,0.0,423737,0.0186,0.08799,0.94259,0.99756,0.22611,0.47551,0.59671,0.07143431,0.0,423737,0.01865,0.07143,0.99145,0.99668,0.03476,0.18645,0.8227,1.1773,2.096,-0.096,2.2455,-0.2455,1.8994,0.1006,2.2469,-0.2469,2.4912,-0.4911,2.0729,-0.0728,1.057,0.943,1.1422,0.8577,2.1758,-0.1758
1719,1719,14.01368,4033.47019,1.12041,0.01582291,5.037e-05,423737,0.04477,0.01582,0.99989,0.99992,0.00046,0.02145,0.5854,0.08745318,0.0,423737,0.01829,0.08745,0.94505,0.99749,0.21643,0.46522,0.58213,0.07104463,0.0,423737,0.01819,0.07104,0.99131,0.99673,0.03537,0.18807,0.8223,1.1777,2.0961,-0.0961,2.2451,-0.2451,1.9003,0.0997,2.247,-0.247,2.491,-0.4909,2.0719,-0.0718,1.0567,0.9433,1.1434,0.8565,2.1757,-0.1757
1720,1720,13.95479,4018.99191,1.11639,0.01615026,5.002e-05,423737,0.04458,0.01615,0.99988,0.99993,0.00051,0.02247,0.5928,0.08435535,0.0,423737,0.01853,0.08436,0.9566,0.99755,0.17094,0.41345,0.58815,0.07056239,0.0,423737,0.01838,0.07056,0.99114,0.99666,0.03607,0.18991,0.8208,1.1792,2.0964,-0.0964,2.2458,-0.2458,1.8999,0.1002,2.2468,-0.2468,2.4908,-0.4907,2.0726,-0.0726,1.0574,0.9426,1.1436,0.8563,2.176,-0.1761
1721,1721,13.94585,4004.5128,1.11236,0.01665814,4.967e-05,423737,0.04456,0.01666,0.99986,0.99992,0.00057,0.02389,0.5847,0.08578284,0.0,423737,0.01827,0.08578,0.94724,0.99754,0.20779,0.45584,0.58309,0.07195681,0.0,423737,0.01822,0.07196,0.98988,0.99666,0.04116,0.20289,0.8203,1.1797,2.0964,-0.0964,2.2466,-0.2465,1.9,0.1,2.2468,-0.2468,2.4908,-0.4907,2.0724,-0.0724,1.0571,0.9429,1.1437,0.8563,2.1762,-0.1762
1722,1722,13.97749,3990.0394,1.10834,0.0159039,4.932e-05,423737,0.04466,0.0159,0.99989,0.99993,0.00044,0.02097,0.5886,0.08315774,0.0,423737,0.01839,0.08316,0.95848,0.99757,0.16354,0.4044,0.6064,0.06913527,0.0,423737,0.01895,0.06914,0.99138,0.99671,0.03506,0.18725,0.8214,1.1787,2.0964,-0.0964,2.2465,-0.2464,1.8991,0.1009,2.2463,-0.2464,2.4901,-0.49,2.0719,-0.0718,1.0573,0.9427,1.1435,0.8565,2.1762,-0.1763
1723,1723,13.97348,3975.56592,1.10432,0.01673862,4.897e-05,423737,0.04464,0.01674,0.99984,0.99992,0.00064,0.02527,0.58476,0.08473589,0.0,423737,0.01827,0.08474,0.94691,0.99756,0.20911,0.45729,0.58164,0.06857898,0.0,423737,0.01818,0.06858,0.99153,0.99671,0.03446,0.18563,0.8215,1.1785,2.0959,-0.0959,2.2464,-0.2463,1.8985,0.1015,2.2474,-0.2475,2.4907,-0.4906,2.0723,-0.0723,1.0562,0.9438,1.1434,0.8565,2.1761,-0.1761
